-100  6.87938e-05
-99   7.03672e-05
-98   7.19931e-05
-97   7.36738e-05
-96   7.54118e-05
-95   7.72096e-05
-94   7.90700e-05
-93   8.09959e-05
-92   8.29902e-05
-91   8.50563e-05
-90   8.71975e-05
-89   8.94174e-05
-88   9.17199e-05
-87   9.41090e-05
-86   9.65891e-05
-85   9.91647e-05
-84   1.01841e-04
-83   1.04622e-04
-82   1.07515e-04
-81   1.10524e-04
-80   1.13657e-04
-79   1.16920e-04
-78   1.20320e-04
-77   1.23864e-04
-76   1.27561e-04
-75   1.31420e-04
-74   1.35450e-04
-73   1.39660e-04
-72   1.44063e-04
-71   1.48668e-04
-70   1.53490e-04
-69   1.58540e-04
-68   1.63834e-04
-67   1.69387e-04
-66   1.75217e-04
-65   1.81340e-04
-64   1.87778e-04
-63   1.94551e-04
-62   2.01683e-04
-61   2.09198e-04
-60   2.17125e-04
-59   2.25493e-04
-58   2.34335e-04
-57   2.43686e-04
-56   2.53587e-04
-55   2.64079e-04
-54   2.75210e-04
-53   2.87031e-04
-52   2.99600e-04
-51   3.12980e-04
-50   3.27241e-04
-49   3.42459e-04
-48   3.58721e-04
-47   3.76123e-04
-46   3.94770e-04
-45   4.14783e-04
-44   4.36296e-04
-43   4.59458e-04
-42   4.84439e-04
-41   5.11430e-04
-40   5.40648e-04
-39   5.72340e-04
-38   6.06787e-04
-37   6.44311e-04
-36   6.85281e-04
-35   7.30124e-04
-34   7.79331e-04
-33   8.33476e-04
-32   8.93228e-04
-31   9.59369e-04
-30   1.03283e-03
-29   1.11469e-03
-28   1.20627e-03
-27   1.30912e-03
-26   1.42515e-03
-25   1.55663e-03
-24   1.70637e-03
-23   1.87785e-03
-22   2.07538e-03
-21   2.21972e-03
-20   2.39332e-03
-19   2.63519e-03
-18   2.94630e-03
-17   3.31203e-03
-16   3.72067e-03
-15   4.17222e-03
-14   4.66669e-03
-13   5.20992e-03
-12   5.84092e-03
-11   6.64455e-03
-10   7.75441e-03
-9    9.35386e-03
-8    1.17130e-02
-7    1.52630e-02
-6    2.08416e-02
-5    2.96874e-02
-4    4.29999e-02
-3    6.08376e-02
-2    8.07917e-02
-1    9.76250e-02
0     1.05427e-01
1     1.00453e-01
2     8.44003e-02
3     6.31880e-02
4     4.31754e-02
5     2.81172e-02
6     1.85497e-02
7     1.30882e-02
8     1.00453e-02
9     8.20499e-03
10    6.94883e-03
11    6.01939e-03
12    5.31622e-03
13    4.77007e-03
14    4.30486e-03
15    3.85526e-03
16    3.40273e-03
17    2.97654e-03
18    2.61471e-03
19    2.32701e-03
20    2.09489e-03
21    1.88618e-03
22    1.68625e-03
23    1.52576e-03
24    1.38643e-03
25    1.26476e-03
26    1.15793e-03
27    1.06366e-03
28    9.80093e-04
29    9.05686e-04
30    8.39170e-04
31    7.79487e-04
32    7.25747e-04
33    6.77199e-04
34    6.33207e-04
35    5.93226e-04
36    5.56791e-04
37    5.23503e-04
38    4.93015e-04
39    4.65026e-04
40    4.39276e-04
41    4.15537e-04
42    3.93606e-04
43    3.73309e-04
44    3.54490e-04
45    3.37012e-04
46    3.20751e-04
47    3.05600e-04
48    2.91461e-04
49    2.78248e-04
50    2.65883e-04
51    2.54296e-04
52    2.43425e-04
53    2.33213e-04
54    2.23608e-04
55    2.14564e-04
56    2.06039e-04
57    1.97995e-04
58    1.90397e-04
59    1.83213e-04
60    1.76414e-04
61    1.69973e-04
62    1.63867e-04
63    1.58073e-04
64    1.52570e-04
65    1.47339e-04
66    1.42364e-04
67    1.37627e-04
68    1.33115e-04
69    1.28814e-04
70    1.24710e-04
71    1.20793e-04
72    1.17051e-04
73    1.13474e-04
74    1.10053e-04
75    1.06779e-04
76    1.03644e-04
77    1.00640e-04
78    9.77598e-05
79    9.49975e-05
80    9.23465e-05
81    8.98011e-05
82    8.73558e-05
83    8.50055e-05
84    8.27455e-05
85    8.05713e-05
86    7.84786e-05
87    7.64636e-05
88    7.45224e-05
89    7.26516e-05
90    7.08480e-05
91    6.91082e-05
92    6.74296e-05
93    6.58092e-05
94    6.42444e-05
95    6.27328e-05
96    6.12721e-05
97    5.98600e-05
98    5.84944e-05
99    5.71734e-05
100   5.58950e-05
<EOF>
