-100  6.67003e-05
-99   6.82258e-05
-98   6.98022e-05
-97   7.14318e-05
-96   7.31169e-05
-95   7.48600e-05
-94   7.66638e-05
-93   7.85310e-05
-92   8.04647e-05
-91   8.24679e-05
-90   8.45439e-05
-89   8.66963e-05
-88   8.89287e-05
-87   9.12451e-05
-86   9.36497e-05
-85   9.61469e-05
-84   9.87414e-05
-83   1.01438e-04
-82   1.04243e-04
-81   1.07161e-04
-80   1.10198e-04
-79   1.13362e-04
-78   1.16658e-04
-77   1.20095e-04
-76   1.23679e-04
-75   1.27421e-04
-74   1.31328e-04
-73   1.35410e-04
-72   1.39679e-04
-71   1.44144e-04
-70   1.48819e-04
-69   1.53715e-04
-68   1.58848e-04
-67   1.64233e-04
-66   1.69885e-04
-65   1.75822e-04
-64   1.82064e-04
-63   1.88630e-04
-62   1.95545e-04
-61   2.02832e-04
-60   2.10517e-04
-59   2.18631e-04
-58   2.27203e-04
-57   2.36270e-04
-56   2.45870e-04
-55   2.56042e-04
-54   2.66834e-04
-53   2.78296e-04
-52   2.90483e-04
-51   3.03455e-04
-50   3.17282e-04
-49   3.32037e-04
-48   3.47804e-04
-47   3.64676e-04
-46   3.82757e-04
-45   4.02161e-04
-44   4.23018e-04
-43   4.45476e-04
-42   4.69696e-04
-41   4.95866e-04
-40   5.24195e-04
-39   5.54923e-04
-38   5.88322e-04
-37   6.24704e-04
-36   6.64427e-04
-35   7.07905e-04
-34   7.55615e-04
-33   8.08112e-04
-32   8.66045e-04
-31   9.30174e-04
-30   1.00139e-03
-29   1.08077e-03
-28   1.16956e-03
-27   1.26929e-03
-26   1.38178e-03
-25   1.50926e-03
-24   1.65445e-03
-23   1.82071e-03
-22   2.01223e-03
-21   2.20447e-03
-20   2.38403e-03
-19   2.56261e-03
-18   2.77730e-03
-17   3.07884e-03
-16   3.48870e-03
-15   3.97078e-03
-14   4.45578e-03
-13   4.92810e-03
-12   5.46092e-03
-11   6.18306e-03
-10   7.22528e-03
-9    8.70761e-03
-8    1.07833e-02
-7    1.37889e-02
-6    1.85023e-02
-5    2.63678e-02
-4    3.90735e-02
-3    5.71172e-02
-2    7.79128e-02
-1    9.56735e-02
0     1.04124e-01
1     1.00514e-01
2     8.67638e-02
3     6.77931e-02
4     4.86369e-02
5     3.27694e-02
6     2.15861e-02
7     1.47062e-02
8     1.07833e-02
9     8.50951e-03
10    7.02230e-03
11    5.94495e-03
12    5.16328e-03
13    4.63241e-03
14    4.27330e-03
15    3.96980e-03
16    3.63020e-03
17    3.23986e-03
18    2.84171e-03
19    2.48942e-03
20    2.20935e-03
21    2.00052e-03
22    1.84926e-03
23    1.67325e-03
24    1.52045e-03
25    1.38702e-03
26    1.26987e-03
27    1.16649e-03
28    1.07484e-03
29    9.93237e-04
30    9.20292e-04
31    8.54840e-04
32    7.95905e-04
33    7.42663e-04
34    6.94418e-04
35    6.50572e-04
36    6.10615e-04
37    5.74109e-04
38    5.40674e-04
39    5.09980e-04
40    4.81741e-04
41    4.55706e-04
42    4.31656e-04
43    4.09397e-04
44    3.88759e-04
45    3.69590e-04
46    3.51757e-04
47    3.35142e-04
48    3.19636e-04
49    3.05146e-04
50    2.91586e-04
51    2.78879e-04
52    2.66957e-04
53    2.55757e-04
54    2.45224e-04
55    2.35306e-04
56    2.25957e-04
57    2.17135e-04
58    2.08802e-04
59    2.00924e-04
60    1.93468e-04
61    1.86404e-04
62    1.79708e-04
63    1.73353e-04
64    1.67318e-04
65    1.61582e-04
66    1.56126e-04
67    1.50932e-04
68    1.45983e-04
69    1.41266e-04
70    1.36766e-04
71    1.32470e-04
72    1.28366e-04
73    1.24443e-04
74    1.20692e-04
75    1.17101e-04
76    1.13663e-04
77    1.10368e-04
78    1.07210e-04
79    1.04181e-04
80    1.01274e-04
81    9.84821e-05
82    9.58004e-05
83    9.32229e-05
84    9.07444e-05
85    8.83600e-05
86    8.60651e-05
87    8.38552e-05
88    8.17264e-05
89    7.96748e-05
90    7.76967e-05
91    7.57888e-05
92    7.39479e-05
93    7.21708e-05
94    7.04548e-05
95    6.87971e-05
96    6.71952e-05
97    6.56466e-05
98    6.41490e-05
99    6.27002e-05
100   6.12983e-05
<EOF>
