-100  6.60958e-05
-99   6.76074e-05
-98   6.91696e-05
-97   7.07844e-05
-96   7.24542e-05
-95   7.41815e-05
-94   7.59689e-05
-93   7.78192e-05
-92   7.97354e-05
-91   8.17204e-05
-90   8.37776e-05
-89   8.59105e-05
-88   8.81227e-05
-87   9.04181e-05
-86   9.28009e-05
-85   9.52755e-05
-84   9.78465e-05
-83   1.00519e-04
-82   1.03298e-04
-81   1.06190e-04
-80   1.09200e-04
-79   1.12334e-04
-78   1.15601e-04
-77   1.19006e-04
-76   1.22558e-04
-75   1.26266e-04
-74   1.30137e-04
-73   1.34183e-04
-72   1.38413e-04
-71   1.42838e-04
-70   1.47470e-04
-69   1.52322e-04
-68   1.57409e-04
-67   1.62744e-04
-66   1.68345e-04
-65   1.74228e-04
-64   1.80413e-04
-63   1.86921e-04
-62   1.93773e-04
-61   2.00993e-04
-60   2.08609e-04
-59   2.16649e-04
-58   2.25144e-04
-57   2.34129e-04
-56   2.43641e-04
-55   2.53722e-04
-54   2.64416e-04
-53   2.75774e-04
-52   2.87850e-04
-51   3.00705e-04
-50   3.14406e-04
-49   3.29028e-04
-48   3.44652e-04
-47   3.61371e-04
-46   3.79288e-04
-45   3.98516e-04
-44   4.19184e-04
-43   4.41438e-04
-42   4.65439e-04
-41   4.91372e-04
-40   5.19444e-04
-39   5.49893e-04
-38   5.82989e-04
-37   6.19042e-04
-36   6.58405e-04
-35   7.01488e-04
-34   7.48766e-04
-33   8.00788e-04
-32   8.58195e-04
-31   9.21743e-04
-30   9.92318e-04
-29   1.07097e-03
-28   1.15896e-03
-27   1.25778e-03
-26   1.36925e-03
-25   1.49558e-03
-24   1.63945e-03
-23   1.80421e-03
-22   1.99399e-03
-21   2.17091e-03
-20   2.33903e-03
-19   2.51985e-03
-18   2.75640e-03
-17   3.08286e-03
-16   3.48557e-03
-15   3.90783e-03
-14   4.30662e-03
-13   4.71715e-03
-12   5.24790e-03
-11   6.02595e-03
-10   7.15588e-03
-9    8.71490e-03
-8    1.08203e-02
-7    1.37820e-02
-6    1.84542e-02
-5    2.63422e-02
-4    3.91467e-02
-3    5.73174e-02
-2    7.83129e-02
-1    9.63566e-02
0     1.05075e-01
1     1.01361e-01
2     8.73347e-02
3     6.80009e-02
4     4.86279e-02
5     3.26858e-02
6     2.14745e-02
7     1.45346e-02
8     1.05760e-02
9     8.29460e-03
10    6.82452e-03
11    5.75227e-03
12    4.95272e-03
13    4.40144e-03
14    4.05151e-03
15    3.80031e-03
16    3.54128e-03
17    3.22166e-03
18    2.86196e-03
19    2.51594e-03
20    2.22076e-03
21    1.98812e-03
22    1.81512e-03
23    1.64236e-03
24    1.49238e-03
25    1.36141e-03
26    1.24642e-03
27    1.14495e-03
28    1.05499e-03
29    9.74900e-04
30    9.03301e-04
31    8.39057e-04
32    7.81210e-04
33    7.28952e-04
34    6.81597e-04
35    6.38561e-04
36    5.99342e-04
37    5.63510e-04
38    5.30692e-04
39    5.00564e-04
40    4.72847e-04
41    4.47293e-04
42    4.23686e-04
43    4.01838e-04
44    3.81581e-04
45    3.62767e-04
46    3.45263e-04
47    3.28954e-04
48    3.13735e-04
49    2.99512e-04
50    2.86202e-04
51    2.73730e-04
52    2.62028e-04
53    2.51035e-04
54    2.40696e-04
55    2.30961e-04
56    2.21785e-04
57    2.13126e-04
58    2.04947e-04
59    1.97214e-04
60    1.89896e-04
61    1.82963e-04
62    1.76390e-04
63    1.70153e-04
64    1.64229e-04
65    1.58599e-04
66    1.53243e-04
67    1.48145e-04
68    1.43288e-04
69    1.38658e-04
70    1.34241e-04
71    1.30024e-04
72    1.25996e-04
73    1.22146e-04
74    1.18463e-04
75    1.14939e-04
76    1.11564e-04
77    1.08331e-04
78    1.05231e-04
79    1.02257e-04
80    9.94038e-05
81    9.66639e-05
82    9.40317e-05
83    9.15018e-05
84    8.90691e-05
85    8.67287e-05
86    8.44761e-05
87    8.23071e-05
88    8.02175e-05
89    7.82038e-05
90    7.62623e-05
91    7.43896e-05
92    7.25826e-05
93    7.08384e-05
94    6.91541e-05
95    6.75270e-05
96    6.59546e-05
97    6.44346e-05
98    6.29646e-05
99    6.15427e-05
100   6.01666e-05
<EOF>
