-100  7.10651e-05
-99   7.26904e-05
-98   7.43700e-05
-97   7.61062e-05
-96   7.79016e-05
-95   7.97587e-05
-94   8.16806e-05
-93   8.36700e-05
-92   8.57302e-05
-91   8.78645e-05
-90   9.00764e-05
-89   9.23696e-05
-88   9.47481e-05
-87   9.72161e-05
-86   9.97780e-05
-85   1.02439e-04
-84   1.05203e-04
-83   1.08076e-04
-82   1.11065e-04
-81   1.14173e-04
-80   1.17410e-04
-79   1.20780e-04
-78   1.24292e-04
-77   1.27954e-04
-76   1.31773e-04
-75   1.35759e-04
-74   1.39922e-04
-73   1.44271e-04
-72   1.48819e-04
-71   1.53577e-04
-70   1.58557e-04
-69   1.63774e-04
-68   1.69243e-04
-67   1.74980e-04
-66   1.81002e-04
-65   1.87327e-04
-64   1.93978e-04
-63   2.00974e-04
-62   2.08341e-04
-61   2.16105e-04
-60   2.24293e-04
-59   2.32938e-04
-58   2.42071e-04
-57   2.51732e-04
-56   2.61959e-04
-55   2.72798e-04
-54   2.84296e-04
-53   2.96508e-04
-52   3.09492e-04
-51   3.23313e-04
-50   3.38045e-04
-49   3.53765e-04
-48   3.70564e-04
-47   3.88540e-04
-46   4.07804e-04
-45   4.28478e-04
-44   4.50700e-04
-43   4.74627e-04
-42   5.00433e-04
-41   5.28315e-04
-40   5.58498e-04
-39   5.91236e-04
-38   6.26821e-04
-37   6.65584e-04
-36   7.07906e-04
-35   7.54229e-04
-34   8.05061e-04
-33   8.60994e-04
-32   9.22718e-04
-31   9.91043e-04
-30   1.06692e-03
-29   1.15149e-03
-28   1.24609e-03
-27   1.35235e-03
-26   1.47220e-03
-25   1.60802e-03
-24   1.76271e-03
-23   1.93985e-03
-22   2.14390e-03
-21   2.38047e-03
-20   2.65668e-03
-19   2.98168e-03
-18   3.35463e-03
-17   3.72953e-03
-16   4.14813e-03
-15   4.65511e-03
-14   5.26990e-03
-13   5.99444e-03
-12   6.85980e-03
-11   7.93010e-03
-10   9.29177e-03
-9    1.10817e-02
-8    1.35195e-02
-7    1.70257e-02
-6    2.23189e-02
-5    3.04287e-02
-4    4.23845e-02
-3    5.81864e-02
-2    7.55812e-02
-1    8.99166e-02
0     9.61421e-02
1     9.18202e-02
2     7.86406e-02
3     6.12458e-02
4     4.44921e-02
5     3.13610e-02
6     2.24354e-02
7     1.67926e-02
8     1.32087e-02
9     1.08001e-02
10    9.07421e-03
11    7.73488e-03
12    6.60048e-03
13    5.60206e-03
14    4.74641e-03
15    4.05489e-03
16    3.51586e-03
17    3.08463e-03
18    2.71848e-03
19    2.39311e-03
20    2.13227e-03
21    1.91058e-03
22    1.72071e-03
23    1.55694e-03
24    1.41476e-03
25    1.29061e-03
26    1.18160e-03
27    1.08540e-03
28    1.00012e-03
29    9.24194e-04
30    8.56320e-04
31    7.95417e-04
32    7.40579e-04
33    6.91039e-04
34    6.46147e-04
35    6.05349e-04
36    5.68170e-04
37    5.34201e-04
38    5.03090e-04
39    4.74530e-04
40    4.48254e-04
41    4.24029e-04
42    4.01650e-04
43    3.80938e-04
44    3.61735e-04
45    3.43899e-04
46    3.27306e-04
47    3.11845e-04
48    2.97417e-04
49    2.83934e-04
50    2.71317e-04
51    2.59493e-04
52    2.48400e-04
53    2.37979e-04
54    2.28178e-04
55    2.18949e-04
56    2.10250e-04
57    2.02041e-04
58    1.94288e-04
59    1.86957e-04
60    1.80019e-04
61    1.73447e-04
62    1.67216e-04
63    1.61303e-04
64    1.55688e-04
65    1.50350e-04
66    1.45273e-04
67    1.40440e-04
68    1.35836e-04
69    1.31446e-04
70    1.27259e-04
71    1.23262e-04
72    1.19443e-04
73    1.15793e-04
74    1.12302e-04
75    1.08961e-04
76    1.05762e-04
77    1.02696e-04
78    9.97576e-05
79    9.69388e-05
80    9.42337e-05
81    9.16363e-05
82    8.91410e-05
83    8.67427e-05
84    8.44365e-05
85    8.22179e-05
86    8.00824e-05
87    7.80262e-05
88    7.60454e-05
89    7.41364e-05
90    7.22958e-05
91    7.05205e-05
92    6.88076e-05
93    6.71540e-05
94    6.55573e-05
95    6.40148e-05
96    6.25243e-05
97    6.10833e-05
98    5.96898e-05
99    5.83418e-05
100   5.70373e-05
<EOF>
