-100  6.33661e-05
-99   6.48154e-05
-98   6.63130e-05
-97   6.78611e-05
-96   6.94620e-05
-95   7.11179e-05
-94   7.28316e-05
-93   7.46055e-05
-92   7.64425e-05
-91   7.83455e-05
-90   8.03178e-05
-89   8.23626e-05
-88   8.44834e-05
-87   8.66840e-05
-86   8.89684e-05
-85   9.13408e-05
-84   9.38056e-05
-83   9.63677e-05
-82   9.90321e-05
-81   1.01804e-04
-80   1.04690e-04
-79   1.07695e-04
-78   1.10827e-04
-77   1.14091e-04
-76   1.17497e-04
-75   1.21051e-04
-74   1.24763e-04
-73   1.28641e-04
-72   1.32696e-04
-71   1.36939e-04
-70   1.41380e-04
-69   1.46032e-04
-68   1.50908e-04
-67   1.56023e-04
-66   1.61393e-04
-65   1.67033e-04
-64   1.72963e-04
-63   1.79201e-04
-62   1.85770e-04
-61   1.92693e-04
-60   1.99994e-04
-59   2.07702e-04
-58   2.15846e-04
-57   2.24460e-04
-56   2.33579e-04
-55   2.43244e-04
-54   2.53496e-04
-53   2.64385e-04
-52   2.75962e-04
-51   2.88287e-04
-50   3.01422e-04
-49   3.15440e-04
-48   3.30419e-04
-47   3.46447e-04
-46   3.63624e-04
-45   3.82058e-04
-44   4.01873e-04
-43   4.23207e-04
-42   4.46217e-04
-41   4.71079e-04
-40   4.97992e-04
-39   5.27184e-04
-38   5.58913e-04
-37   5.93476e-04
-36   6.31214e-04
-35   6.72518e-04
-34   7.17843e-04
-33   7.67717e-04
-32   8.22754e-04
-31   8.83677e-04
-30   9.51337e-04
-29   1.02674e-03
-28   1.11110e-03
-27   1.20584e-03
-26   1.31271e-03
-25   1.43381e-03
-24   1.57174e-03
-23   1.72970e-03
-22   1.91164e-03
-21   2.05274e-03
-20   2.20853e-03
-19   2.41331e-03
-18   2.69060e-03
-17   3.02668e-03
-16   3.37060e-03
-15   3.68611e-03
-14   3.99573e-03
-13   4.37884e-03
-12   4.93538e-03
-11   5.75060e-03
-10   6.88328e-03
-9    8.37849e-03
-8    1.03372e-02
-7    1.31297e-02
-6    1.77055e-02
-5    2.57204e-02
-4    3.89481e-02
-3    5.78489e-02
-2    7.97578e-02
-1    9.85705e-02
0     1.07683e-01
1     1.03862e-01
2     8.91642e-02
3     6.89798e-02
4     4.88541e-02
5     3.24322e-02
6     2.09977e-02
7     1.39821e-02
8     1.00138e-02
9     7.78472e-03
10    6.39337e-03
11    5.39296e-03
12    4.61792e-03
13    4.04178e-03
14    3.66063e-03
15    3.42939e-03
16    3.25988e-03
17    3.06686e-03
18    2.81014e-03
19    2.51423e-03
20    2.22616e-03
21    1.97827e-03
22    1.77642e-03
23    1.60735e-03
24    1.46057e-03
25    1.33239e-03
26    1.21985e-03
27    1.12055e-03
28    1.03251e-03
29    9.54119e-04
30    8.84046e-04
31    8.21172e-04
32    7.64558e-04
33    7.13414e-04
34    6.67068e-04
35    6.24949e-04
36    5.86566e-04
37    5.51498e-04
38    5.19379e-04
39    4.89894e-04
40    4.62768e-04
41    4.37758e-04
42    4.14655e-04
43    3.93273e-04
44    3.73447e-04
45    3.55034e-04
46    3.37904e-04
47    3.21942e-04
48    3.07047e-04
49    2.93128e-04
50    2.80101e-04
51    2.67895e-04
52    2.56443e-04
53    2.45684e-04
54    2.35566e-04
55    2.26038e-04
56    2.17057e-04
57    2.08583e-04
58    2.00579e-04
59    1.93010e-04
60    1.85848e-04
61    1.79063e-04
62    1.72630e-04
63    1.66526e-04
64    1.60729e-04
65    1.55218e-04
66    1.49977e-04
67    1.44987e-04
68    1.40234e-04
69    1.35702e-04
70    1.31379e-04
71    1.27253e-04
72    1.23310e-04
73    1.19542e-04
74    1.15938e-04
75    1.12489e-04
76    1.09186e-04
77    1.06021e-04
78    1.02988e-04
79    1.00078e-04
80    9.72849e-05
81    9.46034e-05
82    9.20273e-05
83    8.95514e-05
84    8.71705e-05
85    8.48800e-05
86    8.26754e-05
87    8.05526e-05
88    7.85076e-05
89    7.65368e-05
90    7.46367e-05
91    7.28039e-05
92    7.10355e-05
93    6.93284e-05
94    6.76800e-05
95    6.60876e-05
96    6.45487e-05
97    6.30611e-05
98    6.16225e-05
99    6.02308e-05
100   5.88841e-05
<EOF>
