#pix  1150         1200         1250         1300         1350         1400         1450         1500         1550         1600         1650         1700         1750
-73   1.44271e-04  1.44494e-04  1.44123e-04  1.43029e-04  1.42834e-04  1.43831e-04  1.39660e-04  1.35410e-04  1.34183e-04  1.32054e-04  1.28641e-04  1.23091e-04  1.19785e-04
-72   1.48819e-04  1.49048e-04  1.48666e-04  1.47537e-04  1.47336e-04  1.48365e-04  1.44063e-04  1.39679e-04  1.38413e-04  1.36216e-04  1.32696e-04  1.26971e-04  1.23561e-04
-71   1.53577e-04  1.53813e-04  1.53418e-04  1.52254e-04  1.52046e-04  1.53108e-04  1.48668e-04  1.44144e-04  1.42838e-04  1.40571e-04  1.36939e-04  1.31031e-04  1.27511e-04
-70   1.58557e-04  1.58801e-04  1.58394e-04  1.57192e-04  1.56977e-04  1.58073e-04  1.53490e-04  1.48819e-04  1.47470e-04  1.45130e-04  1.41380e-04  1.35280e-04  1.31646e-04
-69   1.63774e-04  1.64027e-04  1.63606e-04  1.62364e-04  1.62142e-04  1.63275e-04  1.58540e-04  1.53715e-04  1.52322e-04  1.49905e-04  1.46032e-04  1.39731e-04  1.35978e-04
-68   1.69243e-04  1.69504e-04  1.69069e-04  1.67786e-04  1.67557e-04  1.68727e-04  1.63834e-04  1.58848e-04  1.57409e-04  1.54911e-04  1.50908e-04  1.44397e-04  1.40519e-04
-67   1.74980e-04  1.75249e-04  1.74800e-04  1.73473e-04  1.73236e-04  1.74446e-04  1.69387e-04  1.64233e-04  1.62744e-04  1.60162e-04  1.56023e-04  1.49292e-04  1.45282e-04
-66   1.81002e-04  1.81281e-04  1.80815e-04  1.79443e-04  1.79198e-04  1.80449e-04  1.75217e-04  1.69885e-04  1.68345e-04  1.65673e-04  1.61393e-04  1.54430e-04  1.50282e-04
-65   1.87327e-04  1.87616e-04  1.87134e-04  1.85714e-04  1.85461e-04  1.86756e-04  1.81340e-04  1.75822e-04  1.74228e-04  1.71464e-04  1.67033e-04  1.59827e-04  1.55534e-04
-64   1.93978e-04  1.94276e-04  1.93778e-04  1.92307e-04  1.92045e-04  1.93386e-04  1.87778e-04  1.82064e-04  1.80413e-04  1.77550e-04  1.72963e-04  1.65501e-04  1.61055e-04
-63   2.00974e-04  2.01284e-04  2.00767e-04  1.99243e-04  1.98971e-04  2.00361e-04  1.94551e-04  1.88630e-04  1.86921e-04  1.83955e-04  1.79201e-04  1.71470e-04  1.66864e-04
-62   2.08341e-04  2.08662e-04  2.08127e-04  2.06547e-04  2.06265e-04  2.07705e-04  2.01683e-04  1.95545e-04  1.93773e-04  1.90698e-04  1.85770e-04  1.77756e-04  1.72981e-04
-61   2.16105e-04  2.16438e-04  2.15882e-04  2.14244e-04  2.13951e-04  2.15445e-04  2.09198e-04  2.02832e-04  2.00993e-04  1.97804e-04  1.92693e-04  1.84379e-04  1.79427e-04
-60   2.24293e-04  2.24639e-04  2.24062e-04  2.22362e-04  2.22058e-04  2.23609e-04  2.17125e-04  2.10517e-04  2.08609e-04  2.05299e-04  1.99994e-04  1.91366e-04  1.86226e-04
-59   2.32938e-04  2.33296e-04  2.32698e-04  2.30931e-04  2.30616e-04  2.32227e-04  2.25493e-04  2.18631e-04  2.16649e-04  2.13211e-04  2.07702e-04  1.98741e-04  1.93403e-04
-58   2.42071e-04  2.42444e-04  2.41822e-04  2.39987e-04  2.39659e-04  2.41333e-04  2.34335e-04  2.27203e-04  2.25144e-04  2.21571e-04  2.15846e-04  2.06534e-04  2.00986e-04
-57   2.51732e-04  2.52120e-04  2.51472e-04  2.49564e-04  2.49223e-04  2.50964e-04  2.43686e-04  2.36270e-04  2.34129e-04  2.30414e-04  2.24460e-04  2.14776e-04  2.09007e-04
-56   2.61959e-04  2.62363e-04  2.61689e-04  2.59703e-04  2.59349e-04  2.61160e-04  2.53587e-04  2.45870e-04  2.43641e-04  2.39775e-04  2.33579e-04  2.23502e-04  2.17499e-04
-55   2.72798e-04  2.73218e-04  2.72517e-04  2.70448e-04  2.70079e-04  2.71965e-04  2.64079e-04  2.56042e-04  2.53722e-04  2.49696e-04  2.43244e-04  2.32749e-04  2.26498e-04
-54   2.84296e-04  2.84734e-04  2.84003e-04  2.81847e-04  2.81463e-04  2.83428e-04  2.75210e-04  2.66834e-04  2.64416e-04  2.60220e-04  2.53496e-04  2.42560e-04  2.36044e-04
-53   2.96508e-04  2.96964e-04  2.96202e-04  2.93954e-04  2.93553e-04  2.95603e-04  2.87031e-04  2.78296e-04  2.75774e-04  2.71398e-04  2.64385e-04  2.52979e-04  2.46183e-04
-52   3.09492e-04  3.09968e-04  3.09173e-04  3.06826e-04  3.06408e-04  3.08547e-04  2.99600e-04  2.90483e-04  2.87850e-04  2.83282e-04  2.75962e-04  2.64056e-04  2.56964e-04
-51   3.23313e-04  3.23811e-04  3.22980e-04  3.20529e-04  3.20091e-04  3.22327e-04  3.12980e-04  3.03455e-04  3.00705e-04  2.95933e-04  2.88287e-04  2.75849e-04  2.68440e-04
-50   3.38045e-04  3.38565e-04  3.37696e-04  3.35133e-04  3.34676e-04  3.37013e-04  3.27241e-04  3.17282e-04  3.14406e-04  3.09417e-04  3.01422e-04  2.88418e-04  2.80671e-04
-49   3.53765e-04  3.54310e-04  3.53401e-04  3.50719e-04  3.50240e-04  3.52686e-04  3.42459e-04  3.32037e-04  3.29028e-04  3.23807e-04  3.15440e-04  3.01831e-04  2.93723e-04
-48   3.70564e-04  3.71135e-04  3.70183e-04  3.67373e-04  3.66872e-04  3.69434e-04  3.58721e-04  3.47804e-04  3.44652e-04  3.39183e-04  3.30419e-04  3.16163e-04  3.07671e-04
-47   3.88540e-04  3.89139e-04  3.88140e-04  3.85194e-04  3.84669e-04  3.87355e-04  3.76123e-04  3.64676e-04  3.61371e-04  3.55637e-04  3.46447e-04  3.31500e-04  3.22596e-04
-46   4.07804e-04  4.08432e-04  4.07384e-04  4.04292e-04  4.03740e-04  4.06559e-04  3.94770e-04  3.82757e-04  3.79288e-04  3.73269e-04  3.63624e-04  3.47936e-04  3.38590e-04
-45   4.28478e-04  4.29138e-04  4.28036e-04  4.24788e-04  4.24208e-04  4.27170e-04  4.14783e-04  4.02161e-04  3.98516e-04  3.92192e-04  3.82058e-04  3.65575e-04  3.55755e-04
-44   4.50700e-04  4.51395e-04  4.50236e-04  4.46819e-04  4.46209e-04  4.49325e-04  4.36296e-04  4.23018e-04  4.19184e-04  4.12533e-04  4.01873e-04  3.84535e-04  3.74206e-04
-43   4.74627e-04  4.75358e-04  4.74138e-04  4.70539e-04  4.69897e-04  4.73179e-04  4.59458e-04  4.45476e-04  4.41438e-04  4.34433e-04  4.23207e-04  4.04949e-04  3.94072e-04
-42   5.00433e-04  5.01203e-04  4.99917e-04  4.96123e-04  4.95446e-04  4.98905e-04  4.84439e-04  4.69696e-04  4.65439e-04  4.58053e-04  4.46217e-04  4.26966e-04  4.15498e-04
-41   5.28315e-04  5.29129e-04  5.27771e-04  5.23765e-04  5.23050e-04  5.26703e-04  5.11430e-04  4.95866e-04  4.91372e-04  4.83574e-04  4.71079e-04  4.50755e-04  4.38648e-04
-40   5.58498e-04  5.59358e-04  5.57923e-04  5.53688e-04  5.52932e-04  5.56793e-04  5.40648e-04  5.24195e-04  5.19444e-04  5.11201e-04  4.97992e-04  4.76507e-04  4.63708e-04
-39   5.91236e-04  5.92147e-04  5.90627e-04  5.86144e-04  5.85345e-04  5.89432e-04  5.72340e-04  5.54923e-04  5.49893e-04  5.41167e-04  5.27184e-04  5.04439e-04  4.90890e-04
-38   6.26821e-04  6.27786e-04  6.26175e-04  6.21422e-04  6.20574e-04  6.24908e-04  6.06787e-04  5.88322e-04  5.82989e-04  5.73738e-04  5.58913e-04  5.34800e-04  5.20435e-04
-37   6.65584e-04  6.66609e-04  6.64898e-04  6.59851e-04  6.58951e-04  6.63552e-04  6.44311e-04  6.24704e-04  6.19042e-04  6.09218e-04  5.93476e-04  5.67872e-04  5.52619e-04
-36   7.07906e-04  7.08997e-04  7.07177e-04  7.01810e-04  7.00852e-04  7.05746e-04  6.85281e-04  6.64427e-04  6.58405e-04  6.47957e-04  6.31214e-04  6.03982e-04  5.87758e-04
-35   7.54229e-04  7.55391e-04  7.53452e-04  7.47733e-04  7.46713e-04  7.51928e-04  7.30124e-04  7.07905e-04  7.01488e-04  6.90357e-04  6.72518e-04  6.43504e-04  6.26219e-04
-34   8.05061e-04  8.06301e-04  8.04232e-04  7.98128e-04  7.97039e-04  8.02604e-04  7.79331e-04  7.55615e-04  7.48766e-04  7.36884e-04  7.17843e-04  6.86874e-04  6.68424e-04
-33   8.60994e-04  8.62320e-04  8.60107e-04  8.53579e-04  8.52414e-04  8.58366e-04  8.33476e-04  8.08112e-04  8.00788e-04  7.88080e-04  7.67717e-04  7.34595e-04  7.14864e-04
-32   9.22718e-04  9.24140e-04  9.21768e-04  9.14771e-04  9.13523e-04  9.19902e-04  8.93228e-04  8.66045e-04  8.58195e-04  8.44577e-04  8.22754e-04  7.87258e-04  7.66112e-04
-31   9.91043e-04  9.92570e-04  9.90023e-04  9.82508e-04  9.81168e-04  9.88019e-04  9.59369e-04  9.30174e-04  9.21743e-04  9.07116e-04  8.83677e-04  8.45552e-04  8.22841e-04
-30   1.06692e-03  1.06857e-03  1.06583e-03  1.05774e-03  1.05629e-03  1.06367e-03  1.03283e-03  1.00139e-03  9.92318e-04  9.76571e-04  9.51337e-04  9.10294e-04  8.85843e-04
-29   1.15149e-03  1.15327e-03  1.15031e-03  1.14157e-03  1.14002e-03  1.14798e-03  1.11469e-03  1.08077e-03  1.07097e-03  1.05398e-03  1.02674e-03  9.82446e-04  9.56058e-04
-28   1.24609e-03  1.24801e-03  1.24481e-03  1.23536e-03  1.23368e-03  1.24229e-03  1.20627e-03  1.16956e-03  1.15896e-03  1.14057e-03  1.11110e-03  1.06316e-03  1.03460e-03
-27   1.35235e-03  1.35443e-03  1.35095e-03  1.34070e-03  1.33887e-03  1.34822e-03  1.30912e-03  1.26929e-03  1.25778e-03  1.23782e-03  1.20584e-03  1.15381e-03  1.12282e-03
-26   1.47220e-03  1.47447e-03  1.47068e-03  1.45952e-03  1.45753e-03  1.46771e-03  1.42515e-03  1.38178e-03  1.36925e-03  1.34752e-03  1.31271e-03  1.25607e-03  1.22233e-03
-25   1.60802e-03  1.61050e-03  1.60636e-03  1.59417e-03  1.59200e-03  1.60311e-03  1.55663e-03  1.50926e-03  1.49558e-03  1.47184e-03  1.43381e-03  1.37195e-03  1.33510e-03
-24   1.76271e-03  1.76543e-03  1.76090e-03  1.74753e-03  1.74515e-03  1.75733e-03  1.70637e-03  1.65445e-03  1.63945e-03  1.61344e-03  1.57174e-03  1.50393e-03  1.46354e-03
-23   1.93985e-03  1.94284e-03  1.93785e-03  1.92315e-03  1.92052e-03  1.93393e-03  1.87785e-03  1.82071e-03  1.80421e-03  1.77558e-03  1.72970e-03  1.65507e-03  1.61062e-03
-22   2.14390e-03  2.14721e-03  2.14170e-03  2.12544e-03  2.12254e-03  2.13736e-03  2.07538e-03  2.01223e-03  1.99399e-03  1.96235e-03  1.91164e-03  1.82917e-03  1.71563e-03
-21   2.38047e-03  2.38414e-03  2.37802e-03  2.35997e-03  2.37654e-03  2.33893e-03  2.21972e-03  2.20447e-03  2.17091e-03  2.12286e-03  2.05274e-03  1.95961e-03  1.85206e-03
-20   2.65668e-03  2.66077e-03  2.65394e-03  2.65266e-03  2.62082e-03  2.52783e-03  2.39332e-03  2.38403e-03  2.33903e-03  2.28337e-03  2.20853e-03  2.12733e-03  2.04541e-03
-19   2.98168e-03  2.98627e-03  2.97861e-03  2.94048e-03  2.85730e-03  2.73913e-03  2.63519e-03  2.56261e-03  2.51985e-03  2.47422e-03  2.41331e-03  2.36075e-03  2.31238e-03
-18   3.35463e-03  3.33686e-03  3.29941e-03  3.22539e-03  3.11812e-03  3.01470e-03  2.94630e-03  2.77730e-03  2.75640e-03  2.73163e-03  2.69060e-03  2.66382e-03  2.63430e-03
-17   3.72953e-03  3.68744e-03  3.62799e-03  3.54239e-03  3.44706e-03  3.37596e-03  3.31203e-03  3.07884e-03  3.08286e-03  3.06439e-03  3.02668e-03  2.99826e-03  2.95917e-03
-16   4.14813e-03  4.07881e-03  4.01198e-03  3.93912e-03  3.87235e-03  3.81804e-03  3.72067e-03  3.48870e-03  3.48557e-03  3.43631e-03  3.37060e-03  3.31212e-03  3.24969e-03
-15   4.65511e-03  4.55953e-03  4.49805e-03  4.44087e-03  4.38133e-03  4.30978e-03  4.17222e-03  3.97078e-03  3.90783e-03  3.79648e-03  3.68611e-03  3.59066e-03  3.51568e-03
-14   5.26990e-03  5.15678e-03  5.09688e-03  5.02332e-03  4.92826e-03  4.81807e-03  4.66669e-03  4.45578e-03  4.30662e-03  4.13806e-03  3.99573e-03  3.88391e-03  3.81110e-03
-13   5.99444e-03  5.87252e-03  5.78223e-03  5.64856e-03  5.48785e-03  5.34000e-03  5.20992e-03  4.92810e-03  4.71715e-03  4.52759e-03  4.37884e-03  4.26838e-03  4.18799e-03
-12   6.85980e-03  6.70285e-03  6.54244e-03  6.32729e-03  6.10389e-03  5.93301e-03  5.84092e-03  5.46092e-03  5.24790e-03  5.07763e-03  4.93538e-03  4.81664e-03  4.68462e-03
-11   7.93010e-03  7.68273e-03  7.43583e-03  7.15867e-03  6.89801e-03  6.71589e-03  6.64455e-03  6.18306e-03  6.02595e-03  5.89683e-03  5.75060e-03  5.59048e-03  5.35301e-03
-10   9.29177e-03  8.91803e-03  8.61502e-03  8.32359e-03  8.05028e-03  7.85030e-03  7.75441e-03  7.22528e-03  7.15588e-03  7.06249e-03  6.88328e-03  6.65071e-03  6.28444e-03
-9    1.10817e-02  1.06049e-02  1.03143e-02  1.00447e-02  9.76116e-03  9.51637e-03  9.35386e-03  8.70761e-03  8.71490e-03  8.62062e-03  8.37849e-03  8.06207e-03  7.60061e-03
-8    1.35195e-02  1.30231e-02  1.28030e-02  1.25729e-02  1.22233e-02  1.19186e-02  1.17130e-02  1.07833e-02  1.08203e-02  1.06681e-02  1.03372e-02  9.94518e-03  9.46838e-03
-7    1.70257e-02  1.65775e-02  1.64679e-02  1.62485e-02  1.57852e-02  1.54143e-02  1.52630e-02  1.37889e-02  1.37820e-02  1.35456e-02  1.31297e-02  1.27012e-02  1.22882e-02
-6    2.23189e-02  2.19285e-02  2.19507e-02  2.17522e-02  2.11767e-02  2.07602e-02  2.08416e-02  1.85023e-02  1.84542e-02  1.81652e-02  1.77055e-02  1.73011e-02  1.70484e-02
-5    3.04287e-02  3.01346e-02  3.03402e-02  3.02216e-02  2.96533e-02  2.93291e-02  2.96874e-02  2.63678e-02  2.63422e-02  2.61026e-02  2.57204e-02  2.54710e-02  2.55284e-02
-4    4.23845e-02  4.23128e-02  4.27640e-02  4.29015e-02  4.26163e-02  4.25720e-02  4.29999e-02  3.90735e-02  3.91467e-02  3.90806e-02  3.89481e-02  3.91040e-02  3.96225e-02
-3    5.81864e-02  5.85795e-02  5.93486e-02  5.98987e-02  6.02700e-02  6.06641e-02  6.08376e-02  5.71172e-02  5.73174e-02  5.75491e-02  5.78489e-02  5.86118e-02  5.95761e-02
-2    7.55812e-02  7.66428e-02  7.77899e-02  7.88601e-02  8.01232e-02  8.10640e-02  8.07917e-02  7.79128e-02  7.83129e-02  7.89441e-02  7.97578e-02  8.11012e-02  8.21993e-02
-1    8.99166e-02  9.16858e-02  9.31301e-02  9.46419e-02  9.67357e-02  9.82505e-02  9.76250e-02  9.56735e-02  9.63566e-02  9.73833e-02  9.85705e-02  1.00334e-01  1.01093e-01
0     9.61421e-02  9.83770e-02  9.97406e-02  1.01322e-01  1.03840e-01  1.05651e-01  1.05427e-01  1.04124e-01  1.05075e-01  1.06290e-01  1.07683e-01  1.09456e-01  1.09926e-01
1     9.18202e-02  9.38515e-02  9.48799e-02  9.60713e-02  9.81955e-02  1.00101e-01  1.00453e-01  1.00514e-01  1.01361e-01  1.02473e-01  1.03862e-01  1.05435e-01  1.05804e-01
2     7.86406e-02  7.99253e-02  8.02980e-02  8.08049e-02  8.20404e-02  8.33328e-02  8.44003e-02  8.67638e-02  8.73347e-02  8.80658e-02  8.91642e-02  9.02716e-02  9.09051e-02
3     6.12458e-02  6.15026e-02  6.13317e-02  6.12309e-02  6.13795e-02  6.17936e-02  6.31880e-02  6.77931e-02  6.80009e-02  6.83151e-02  6.89798e-02  6.94887e-02  7.03626e-02
4     4.44921e-02  4.39152e-02  4.34445e-02  4.29890e-02  4.23340e-02  4.19585e-02  4.31754e-02  4.86369e-02  4.86279e-02  4.86525e-02  4.88541e-02  4.87745e-02  4.96631e-02
5     3.13610e-02  3.03580e-02  2.97666e-02  2.91714e-02  2.82032e-02  2.73913e-02  2.81172e-02  3.27694e-02  3.26858e-02  3.25720e-02  3.24322e-02  3.19540e-02  3.26049e-02
6     2.24354e-02  2.13652e-02  2.07258e-02  2.01089e-02  1.91817e-02  1.83258e-02  1.85497e-02  2.15861e-02  2.14745e-02  2.12971e-02  2.09977e-02  2.03906e-02  2.06701e-02
7     1.67926e-02  1.58394e-02  1.52041e-02  1.46246e-02  1.38875e-02  1.31845e-02  1.30882e-02  1.47062e-02  1.45346e-02  1.43188e-02  1.39821e-02  1.34172e-02  1.33776e-02
8     1.32087e-02  1.23918e-02  1.18017e-02  1.12894e-02  1.07538e-02  1.02340e-02  1.00453e-02  1.07833e-02  1.05760e-02  1.03451e-02  1.00138e-02  9.54109e-03  9.27993e-03
9     1.08001e-02  1.01193e-02  9.59104e-03  9.14428e-03  8.73054e-03  8.36541e-03  8.20499e-03  8.50951e-03  8.29460e-03  8.06960e-03  7.78472e-03  7.37650e-03  6.99995e-03
10    9.07421e-03  8.54317e-03  8.08715e-03  7.69251e-03  7.34666e-03  7.05573e-03  6.94883e-03  7.02230e-03  6.82452e-03  6.62696e-03  6.39337e-03  6.05341e-03  5.64746e-03
11    7.73488e-03  7.38556e-03  7.02267e-03  6.68610e-03  6.38611e-03  6.12191e-03  6.01939e-03  5.94495e-03  5.75227e-03  5.57581e-03  5.39296e-03  5.13344e-03  4.77198e-03
12    6.60048e-03  6.43093e-03  6.18955e-03  5.93542e-03  5.69514e-03  5.45587e-03  5.31622e-03  5.16328e-03  4.95272e-03  4.77325e-03  4.61792e-03  4.42923e-03  4.15364e-03
13    5.60206e-03  5.55495e-03  5.43810e-03  5.28198e-03  5.12096e-03  4.93589e-03  4.77007e-03  4.63241e-03  4.40144e-03  4.20265e-03  4.04178e-03  3.88490e-03  3.68253e-03
14    4.74641e-03  4.73919e-03  4.71094e-03  4.64507e-03  4.56040e-03  4.45097e-03  4.30486e-03  4.27330e-03  4.05151e-03  3.83954e-03  3.66063e-03  3.49945e-03  3.32232e-03
15    4.05489e-03  4.03414e-03  4.03531e-03  4.02177e-03  3.99010e-03  3.94657e-03  3.85526e-03  3.96980e-03  3.80031e-03  3.60954e-03  3.42939e-03  3.25719e-03  3.06910e-03
16    3.51586e-03  3.47573e-03  3.46273e-03  3.45973e-03  3.44901e-03  3.44218e-03  3.40273e-03  3.63020e-03  3.54128e-03  3.40793e-03  3.25988e-03  3.10321e-03  2.90519e-03
17    3.08463e-03  3.05328e-03  3.02138e-03  3.00369e-03  2.98868e-03  2.98744e-03  2.97654e-03  3.23986e-03  3.22166e-03  3.15835e-03  3.06686e-03  2.95217e-03  2.77466e-03
18    2.71848e-03  2.72212e-03  2.69183e-03  2.65946e-03  2.63347e-03  2.62131e-03  2.61471e-03  2.84171e-03  2.86196e-03  2.85103e-03  2.81014e-03  2.74424e-03  2.61173e-03
19    2.39311e-03  2.43758e-03  2.43130e-03  2.40178e-03  2.36779e-03  2.34282e-03  2.32701e-03  2.48942e-03  2.51594e-03  2.52707e-03  2.51423e-03  2.48041e-03  2.39384e-03
20    2.13227e-03  2.17188e-03  2.16629e-03  2.18786e-03  2.15563e-03  2.12276e-03  2.09489e-03  2.20935e-03  2.22076e-03  2.23248e-03  2.22616e-03  2.20285e-03  2.14651e-03
21    1.91058e-03  1.94608e-03  1.94107e-03  1.98560e-03  1.96391e-03  1.92703e-03  1.88618e-03  2.00052e-03  1.98812e-03  1.98779e-03  1.97827e-03  1.95373e-03  1.90899e-03
22    1.72071e-03  1.75268e-03  1.74817e-03  1.78828e-03  1.77511e-03  1.73910e-03  1.68625e-03  1.84926e-03  1.81512e-03  1.79498e-03  1.77642e-03  1.74776e-03  1.70288e-03
23    1.55694e-03  1.58586e-03  1.58178e-03  1.61807e-03  1.60616e-03  1.57358e-03  1.52576e-03  1.67325e-03  1.64236e-03  1.62414e-03  1.60735e-03  1.58141e-03  1.53308e-03
24    1.41476e-03  1.44105e-03  1.43734e-03  1.47032e-03  1.45949e-03  1.42988e-03  1.38643e-03  1.52045e-03  1.49238e-03  1.47583e-03  1.46057e-03  1.43700e-03  1.39308e-03
25    1.29061e-03  1.31458e-03  1.31120e-03  1.34128e-03  1.33141e-03  1.30440e-03  1.26476e-03  1.38702e-03  1.36141e-03  1.34632e-03  1.33239e-03  1.31090e-03  1.27083e-03
26    1.18160e-03  1.20355e-03  1.20045e-03  1.22799e-03  1.21895e-03  1.19422e-03  1.15793e-03  1.26987e-03  1.24642e-03  1.23260e-03  1.21985e-03  1.20017e-03  1.16349e-03
27    1.08540e-03  1.10557e-03  1.10272e-03  1.12802e-03  1.11972e-03  1.09700e-03  1.06366e-03  1.16649e-03  1.14495e-03  1.13225e-03  1.12055e-03  1.10246e-03  1.06877e-03
28    1.00012e-03  1.01870e-03  1.01608e-03  1.03939e-03  1.03174e-03  1.01081e-03  9.80093e-04  1.07484e-03  1.05499e-03  1.04329e-03  1.03251e-03  1.01585e-03  9.84796e-04
29    9.24194e-04  9.41365e-04  9.38941e-04  9.60485e-04  9.53412e-04  9.34072e-04  9.05686e-04  9.93237e-04  9.74900e-04  9.64087e-04  9.54119e-04  9.38724e-04  9.10032e-04
