-100  7.11746e-05
-99   7.28024e-05
-98   7.44846e-05
-97   7.62234e-05
-96   7.80216e-05
-95   7.98816e-05
-94   8.18064e-05
-93   8.37989e-05
-92   8.58623e-05
-91   8.79998e-05
-90   9.02151e-05
-89   9.25119e-05
-88   9.48941e-05
-87   9.73659e-05
-86   9.99317e-05
-85   1.02596e-04
-84   1.05365e-04
-83   1.08243e-04
-82   1.11236e-04
-81   1.14349e-04
-80   1.17591e-04
-79   1.20966e-04
-78   1.24484e-04
-77   1.28151e-04
-76   1.31976e-04
-75   1.35968e-04
-74   1.40137e-04
-73   1.44494e-04
-72   1.49048e-04
-71   1.53813e-04
-70   1.58801e-04
-69   1.64027e-04
-68   1.69504e-04
-67   1.75249e-04
-66   1.81281e-04
-65   1.87616e-04
-64   1.94276e-04
-63   2.01284e-04
-62   2.08662e-04
-61   2.16438e-04
-60   2.24639e-04
-59   2.33296e-04
-58   2.42444e-04
-57   2.52120e-04
-56   2.62363e-04
-55   2.73218e-04
-54   2.84734e-04
-53   2.96964e-04
-52   3.09968e-04
-51   3.23811e-04
-50   3.38565e-04
-49   3.54310e-04
-48   3.71135e-04
-47   3.89139e-04
-46   4.08432e-04
-45   4.29138e-04
-44   4.51395e-04
-43   4.75358e-04
-42   5.01203e-04
-41   5.29129e-04
-40   5.59358e-04
-39   5.92147e-04
-38   6.27786e-04
-37   6.66609e-04
-36   7.08997e-04
-35   7.55391e-04
-34   8.06301e-04
-33   8.62320e-04
-32   9.24140e-04
-31   9.92570e-04
-30   1.06857e-03
-29   1.15327e-03
-28   1.24801e-03
-27   1.35443e-03
-26   1.47447e-03
-25   1.61050e-03
-24   1.76543e-03
-23   1.94284e-03
-22   2.14721e-03
-21   2.38414e-03
-20   2.66077e-03
-19   2.98627e-03
-18   3.33686e-03
-17   3.68744e-03
-16   4.07881e-03
-15   4.55953e-03
-14   5.15678e-03
-13   5.87252e-03
-12   6.70285e-03
-11   7.68273e-03
-10   8.91803e-03
-9    1.06049e-02
-8    1.30231e-02
-7    1.65775e-02
-6    2.19285e-02
-5    3.01346e-02
-4    4.23128e-02
-3    5.85795e-02
-2    7.66428e-02
-1    9.16858e-02
0     9.83770e-02
1     9.38515e-02
2     7.99253e-02
3     6.15026e-02
4     4.39152e-02
5     3.03580e-02
6     2.13652e-02
7     1.58394e-02
8     1.23918e-02
9     1.01193e-02
10    8.54317e-03
11    7.38556e-03
12    6.43093e-03
13    5.55495e-03
14    4.73919e-03
15    4.03414e-03
16    3.47573e-03
17    3.05328e-03
18    2.72212e-03
19    2.43758e-03
20    2.17188e-03
21    1.94608e-03
22    1.75268e-03
23    1.58586e-03
24    1.44105e-03
25    1.31458e-03
26    1.20355e-03
27    1.10557e-03
28    1.01870e-03
29    9.41365e-04
30    8.72230e-04
31    8.10195e-04
32    7.54338e-04
33    7.03878e-04
34    6.58152e-04
35    6.16596e-04
36    5.78726e-04
37    5.44126e-04
38    5.12437e-04
39    4.83346e-04
40    4.56582e-04
41    4.31907e-04
42    4.09112e-04
43    3.88016e-04
44    3.68456e-04
45    3.50288e-04
46    3.33387e-04
47    3.17639e-04
48    3.02943e-04
49    2.89209e-04
50    2.76357e-04
51    2.64314e-04
52    2.53015e-04
53    2.42400e-04
54    2.32417e-04
55    2.23017e-04
56    2.14156e-04
57    2.05795e-04
58    1.97898e-04
59    1.90431e-04
60    1.83364e-04
61    1.76669e-04
62    1.70323e-04
63    1.64300e-04
64    1.58580e-04
65    1.53143e-04
66    1.47972e-04
67    1.43049e-04
68    1.38359e-04
69    1.33888e-04
70    1.29623e-04
71    1.25552e-04
72    1.21662e-04
73    1.17944e-04
74    1.14388e-04
75    1.10985e-04
76    1.07727e-04
77    1.04604e-04
78    1.01611e-04
79    9.87399e-05
80    9.59845e-05
81    9.33388e-05
82    9.07972e-05
83    8.83543e-05
84    8.60053e-05
85    8.37454e-05
86    8.15703e-05
87    7.94759e-05
88    7.74582e-05
89    7.55138e-05
90    7.36390e-05
91    7.18308e-05
92    7.00860e-05
93    6.84017e-05
94    6.67753e-05
95    6.52042e-05
96    6.36859e-05
97    6.22182e-05
98    6.07988e-05
99    5.94257e-05
100   5.80970e-05
<EOF>
